240,2012.900,1997.299,1995.996,1992.054,1958.455,1956.728,1951.498,1947.492,1936.777,1923.317,1914.867,1911.728,1909.964,1904.328,1900.664,1873.798,1872.985,1871.799,1854.870,1837.409,1837.084,1797.145,1792.449,1785.745,1775.222,1765.129,1762.371,1732.030,1728.591,1716.122,1705.831,1693.194,1683.237,1672.570,1634.249,1626.989,1537.333,1460.293,1446.242,1352.560,1290.152,1246.122,1231.054,1223.573,1215.765,1162.748,951.073,923.887,906.299,892.761,787.314,683.903,588.785,546.616,532.969,515.395,508.270,499.637,490.479,467.834,467.505,452.487,449.624,438.558,434.432,416.392,410.196,375.111,373.191,365.161,353.225,340.909,339.652,338.488,334.947,329.036,328.743,321.305,312.588,289.777,280.007,266.542,263.378,263.109,233.070,225.104,222.620,216.494,212.557,209.089,197.505,148.764,130.165,94.182,93.358,84.846,75.599,74.933,49.449,41.373
241,2071.635,2070.132,2057.677,2035.266,2008.943,1984.918,1954.002,1953.186,1952.957,1948.807,1945.428,1909.567,1905.906,1899.771,1873.757,1873.675,1860.166,1854.521,1835.961,1835.508,1834.459,1827.013,1801.630,1783.461,1780.939,1766.086,1762.487,1748.778,1734.347,1728.122,1725.972,1717.152,1656.231,1652.660,1650.240,1585.301,1539.225,1538.080,1530.298,1486.833,1476.725,1470.234,1435.143,1357.592,1324.994,1308.330,1227.579,1210.751,1163.658,1149.449,1136.901,1129.620,1104.938,1099.385,1073.459,1067.095,1066.543,1062.332,1036.019,1009.058,999.927,938.067,847.198,760.388,759.824,727.463,615.642,596.765,539.397,420.565,413.211,410.274,409.315,408.078,405.882,399.939,397.106,389.020,378.638,370.279,366.209,365.308,312.453,281.207,266.700,263.781,262.311,237.298,233.594,181.224,178.129,174.459,173.335,173.030,156.302,134.650,99.082,91.864,91.347,79.512
242,2038.883,2033.572,2001.483,1997.707,1996.404,1991.114,1987.379,1971.784,1971.475,1968.460,1962.657,1958.546,1952.298,1948.385,1943.583,1921.920,1915.967,1915.628,1915.628,1908.310,1875.104,1874.351,1873.748,1855.532,1852.597,1851.233,1850.872,1834.919,1833.029,1814.666,1812.754,1771.190,1765.865,1762.734,1713.484,1686.025,1675.325,1662.570,1619.141,1557.748,1548.972,1541.748,1541.748,1508.249,1478.084,1475.651,1461.182,1437.690,1388.230,1380.409,1352.084,1348.104,1316.167,1280.746,1182.319,1073.343,1058.789,1032.031,1015.571,1011.806,941.471,897.735,887.683,866.798,803.638,781.703,710.243,707.711,698.637,624.822,611.690,586.149,550.050,490.815,472.511,452.027,420.635,416.100,409.722,403.962,399.240,393.952,364.368,356.578,354.141,346.459,264.250,240.001,237.100,236.868,233.450,228.903,222.061,200.144,177.219,173.219,96.740,93.669,81.333,53.357
243,2052.732,2042.211,2033.901,2028.234,2015.601,2010.098,2001.716,1994.719,1994.446,1991.181,1985.513,1984.285,1974.602,1972.948,1970.517,1967.277,1958.940,1954.293,1929.105,1916.392,1913.748,1904.810,1901.052,1856.275,1835.990,1835.490,1829.542,1816.041,1816.041,1806.599,1759.371,1734.401,1718.766,1713.788,1644.655,1644.374,1603.861,1570.960,1527.281,1466.270,1440.030,1413.450,1385.751,1328.927,1261.630,1244.069,1236.110,1178.232,1163.316,1106.099,1000.213,834.859,777.141,759.438,619.492,492.027,438.498,430.761,425.475,423.989,420.314,417.717,415.159,409.286,398.540,397.632,396.667,381.934,380.471,376.206,356.149,350.110,313.664,292.207,281.506,267.040,256.178,249.272,235.268,234.728,234.236,224.663,216.678,209.554,197.256,187.113,179.491,177.880,173.842,144.589,125.785,121.591,116.912,110.453,93.344,86.254,74.443,66.067,54.410,47.087
244,2078.726,2073.274,2042.482,2039.777,2030.232,2028.144,2009.453,1998.215,1997.602,1991.356,1985.789,1974.601,1971.472,1958.786,1957.180,1955.423,1955.013,1952.272,1914.220,1880.287,1868.265,1834.934,1826.206,1823.029,1803.901,1802.101,1800.794,1776.951,1771.955,1754.237,1748.453,1696.473,1694.564,1632.087,1610.010,1610.010,1594.685,1580.012,1566.912,1559.179,1539.849,1529.732,1459.622,1453.154,1450.197,1450.197,1422.286,1413.019,1405.513,1377.328,1309.219,1274.796,1270.858,1181.756,1139.289,1016.340,919.934,902.405,854.266,800.873,746.169,659.091,607.653,536.285,495.759,471.666,463.049,444.161,438.694,425.492,423.625,422.321,420.656,415.619,388.703,375.063,374.444,371.417,370.754,333.037,294.452,280.799,251.403,251.248,249.844,203.780,184.495,184.398,144.527,139.884,132.306,97.988,97.435,89.098,87.689,85.834,80.075,56.392,49.355,49.042
245,2158.654,2026.775,2002.401,1994.230,1993.936,1991.420,1986.833,1971.884,1969.783,1965.723,1964.120,1957.371,1954.931,1953.111,1951.378,1947.894,1928.528,1926.975,1917.565,1916.623,1916.312,1913.431,1910.620,1879.798,1873.011,1835.997,1818.682,1810.740,1805.250,1800.257,1768.263,1765.729,1759.097,1758.925,1732.323,1709.759,1622.620,1618.154,1598.574,1578.973,1546.246,1530.313,1530.193,1478.003,1405.719,1257.210,1217.590,1196.166,1181.777,1130.088,1101.908,1091.926,1024.213,995.127,993.656,991.167,986.453,964.593,863.609,829.866,804.436,773.216,717.286,713.707,655.468,646.124,613.680,592.813,590.767,502.050,501.158,460.473,425.930,414.905,408.459,391.081,388.339,384.132,365.023,364.322,338.369,337.117,304.996,300.157,240.817,235.343,231.651,228.277,222.421,213.340,205.646,173.649,168.352,143.590,127.262,121.130,105.081,97.097,74.958,65.774
246,2078.770,2062.229,2055.425,2052.495,2047.559,2033.586,2015.999,2012.247,2000.313,1995.295,1991.865,1981.217,1972.535,1963.126,1950.885,1930.529,1916.672,1915.556,1910.142,1907.938,1907.349,1904.474,1900.471,1890.785,1887.201,1872.681,1854.100,1847.809,1847.198,1837.333,1831.925,1821.791,1806.617,1799.445,1723.021,1708.184,1701.512,1649.837,1647.594,1596.233,1592.824,1568.070,1563.996,1547.136,1422.932,1407.797,1377.978,1354.417,1291.304,1283.057,1278.876,1267.733,1242.055,1228.538,1169.327,1156.630,1090.484,1059.896,1013.587,989.198,980.105,976.622,862.588,839.625,833.045,798.043,712.403,646.489,525.278,487.154,461.423,458.410,455.233,435.559,434.136,431.837,416.042,409.684,396.611,391.420,379.582,370.990,365.818,360.051,332.482,288.353,264.884,251.765,247.069,225.390,205.663,205.658,201.143,164.120,140.524,121.360,100.321,85.212,82.877,81.933
247,2154.902,2059.219,2025.773,2012.521,2008.667,2000.704,1996.049,1995.770,1988.741,1987.796,1973.907,1965.747,1965.676,1954.555,1951.161,1941.590,1939.940,1939.326,1931.964,1923.255,1923.229,1920.833,1919.461,1919.141,1913.892,1881.466,1876.161,1875.848,1870.872,1863.837,1862.368,1826.391,1818.393,1818.393,1817.676,1817.676,1793.740,1777.354,1750.581,1697.416,1685.262,1653.519,1564.040,1553.861,1545.628,1540.674,1536.999,1493.293,1486.998,1459.710,1393.385,1389.546,1382.038,1353.094,1332.103,1279.643,1262.551,1254.245,1185.616,1017.296,992.774,908.569,907.995,907.866,895.454,797.661,787.666,773.668,664.368,647.300,567.815,498.629,469.120,463.915,456.469,386.763,371.581,369.701,339.366,337.397,332.719,266.703,261.765,192.200,189.415,183.004,165.560,164.114,158.077,155.940,153.166,143.056,142.744,130.255,99.649,78.920,76.396,75.390,46.482,38.700
248,2071.967,2055.951,2043.852,2040.033,2030.063,1997.125,1992.910,1989.526,1976.860,1976.287,1963.678,1960.264,1959.853,1954.389,1953.401,1943.937,1943.597,1924.934,1918.919,1916.397,1905.289,1877.534,1866.383,1856.519,1841.228,1840.587,1811.151,1798.875,1783.944,1756.627,1734.141,1732.770,1685.934,1669.729,1638.877,1614.317,1602.762,1554.388,1541.083,1540.582,1531.261,1508.624,1496.001,1379.756,1351.002,1269.380,1249.503,1228.680,1190.009,1151.772,1027.260,1000.224,949.099,885.543,817.976,707.625,668.895,622.688,617.793,583.138,549.898,547.432,523.892,512.599,506.694,503.476,490.047,474.618,447.197,433.552,426.375,406.717,391.042,379.378,374.761,372.829,371.979,362.132,359.816,299.379,296.704,264.109,254.781,236.826,216.717,191.153,183.213,182.114,177.437,171.958,153.237,147.558,132.701,125.935,105.353,90.901,87.306,80.354,77.045,36.498
249,2110.572,2041.236,2033.826,2012.195,2009.747,1998.436,1983.813,1970.984,1967.708,1961.831,1958.534,1950.635,1947.213,1930.330,1927.535,1925.770,1923.708,1910.830,1900.773,1897.628,1892.116,1891.772,1880.532,1876.228,1872.811,1853.551,1843.068,1745.698,1726.888,1712.013,1687.820,1685.376,1684.912,1677.466,1640.908,1634.440,1634.380,1625.648,1606.662,1602.764,1599.281,1590.601,1582.106,1540.925,1525.602,1496.906,1493.224,1483.353,1444.916,1363.497,1358.684,1303.608,1234.890,1220.069,1195.533,1193.650,1084.649,1067.205,1041.904,1027.000,987.093,908.261,886.401,834.695,710.185,707.772,669.706,626.568,512.958,498.648,475.275,474.081,430.026,398.466,396.727,377.099,363.512,322.930,314.525,306.734,274.393,265.432,262.040,261.814,259.495,259.428,252.387,246.516,235.760,232.910,232.148,217.464,214.842,207.224,177.346,148.972,147.929,127.320,123.781,86.673
